6.35603e+07 -nan 1
6.06397e+07 2.06522e+06 2
6.08014e+07 1.38314e+06 3
5.97856e+07 1.36015e+06 4
6.00694e+07 1.11733e+06 5
5.95184e+07 1.05825e+06 6
5.91066e+07 983942 7
5.85582e+07 1.00219e+06 8
5.84814e+07 893776 9
5.85914e+07 811148 10
5.91704e+07 921153 11
5.95094e+07 904617 12
5.94522e+07 836839 13
5.94099e+07 778132 14
5.90823e+07 792221 15
5.94472e+07 822449 16
5.9419e+07 774553 17
5.92404e+07 751835 18
5.94558e+07 742494 19
5.94044e+07 707147 20
5.93865e+07 673699 21
5.92436e+07 658074 22
5.9127e+07 639704 23
5.91132e+07 613198 24
5.92676e+07 607794 25
5.93606e+07 591488 26
5.94466e+07 575804 27
5.96146e+07 579237 28
5.96239e+07 559337 29
5.95785e+07 542531 30
5.9521e+07 528072 31
5.93835e+07 529150 32
5.92867e+07 521901 33
5.93904e+07 516755 34
5.96692e+07 572286 35
5.96432e+07 556981 36
5.96106e+07 542881 37
5.97277e+07 541083 38
5.97597e+07 528151 39
5.97778e+07 515259 40
5.97236e+07 505538 41
5.959e+07 510855 42
5.95117e+07 504934 43
5.93997e+07 505722 44
5.94181e+07 494819 45
5.94099e+07 484130 46
5.94225e+07 473991 47
5.95535e+07 481884 48
5.9478e+07 477920 49
5.95071e+07 469245 50
