3.19195e+08 -nan 1
3.19473e+08 195966 2
3.19363e+08 158163 3
3.19671e+08 291759 4
3.19703e+08 235143 5
3.19706e+08 195974 6
3.19885e+08 235623 7
3.19913e+08 207831 8
3.20097e+08 253381 9
3.20042e+08 233900 10
3.20095e+08 218681 11
3.20136e+08 204201 12
3.20184e+08 194047 13
3.20154e+08 182488 14
3.20189e+08 173632 15
3.20159e+08 165343 16
3.20195e+08 159446 17
3.2017e+08 152481 18
3.20236e+08 158255 19
3.2017e+08 163774 20
3.2018e+08 156298 21
3.2028e+08 178421 22
3.20317e+08 174404 23
3.20292e+08 168914 24
3.20232e+08 172441 25
3.20203e+08 168309 26
3.20159e+08 167649 27
3.20191e+08 164711 28
3.20233e+08 164225 29
3.20261e+08 161114 30
3.20248e+08 156396 31
3.20222e+08 153636 32
3.20213e+08 149304 33
3.20248e+08 148992 34
3.20233e+08 145471 35
3.20219e+08 142085 36
3.20257e+08 143262 37
3.2028e+08 141259 38
3.20263e+08 138619 39
3.2028e+08 136137 40
3.20272e+08 133025 41
3.20334e+08 143577 42
3.20313e+08 141699 43
3.203e+08 139146 44
3.20278e+08 137689 45
3.20298e+08 136136 46
3.20325e+08 135896 47
3.20337e+08 133587 48
3.20352e+08 131645 49
3.20383e+08 132741 50
