 1 2.7624e-21 2.7624e-21 0
 2 2.8427e-21 2.80255e-21 2.83913e-23
 3 2.93558e-21 2.84689e-21 4.08554e-23
 4 2.86715e-21 2.85196e-21 3.09539e-23
 5 2.80943e-21 2.84345e-21 2.59053e-23
 6 2.78748e-21 2.83412e-21 2.32068e-23
 7 2.88511e-21 2.84141e-21 2.10036e-23
 8 2.93414e-21 2.853e-21 2.13383e-23
 9 2.94332e-21 2.86304e-21 2.11965e-23
 10 2.92968e-21 2.8697e-21 2.00972e-23
 11 2.934e-21 2.87555e-21 1.91012e-23
 12 2.98782e-21 2.8849e-21 1.96679e-23
 13 2.8405e-21 2.88149e-21 1.84491e-23
 14 2.94079e-21 2.88572e-21 1.7611e-23
 15 2.93282e-21 2.88886e-21 1.67145e-23
 16 2.98159e-21 2.89466e-21 1.66442e-23
 17 3.09654e-21 2.90653e-21 1.94455e-23
 18 3.01716e-21 2.91268e-21 1.93121e-23
 19 2.87443e-21 2.91067e-21 1.84003e-23
 20 2.98555e-21 2.91441e-21 1.78571e-23
 21 2.95866e-21 2.91652e-21 1.71306e-23
 22 3.15272e-21 2.92725e-21 1.94272e-23
 23 2.95263e-21 2.92836e-21 1.86138e-23
 24 2.89304e-21 2.92689e-21 1.78963e-23
 25 2.95788e-21 2.92812e-21 1.72234e-23
 26 2.95344e-21 2.9291e-21 1.65884e-23
 27 2.85559e-21 2.92638e-21 1.61959e-23
 28 2.95935e-21 2.92755e-21 1.56603e-23
 29 2.89905e-21 2.92657e-21 1.51511e-23
 30 2.81008e-21 2.92269e-21 1.51354e-23
 31 3.0609e-21 2.92715e-21 1.52897e-23
 32 3.03685e-21 2.93057e-21 1.51914e-23
 33 2.8256e-21 2.92739e-21 1.50604e-23
 34 3.05771e-21 2.93123e-21 1.50973e-23
 35 2.99827e-21 2.93314e-21 1.4787e-23
 36 2.93591e-21 2.93322e-21 1.43764e-23
 37 3.12382e-21 2.93837e-21 1.48822e-23
 38 3.03583e-21 2.94093e-21 1.47099e-23
 39 3.05747e-21 2.94392e-21 1.46331e-23
 40 3.00036e-21 2.94533e-21 1.43352e-23
 41 3.26274e-21 2.95308e-21 1.59394e-23
 42 3.21097e-21 2.95922e-21 1.67009e-23
 43 2.98065e-21 2.95971e-21 1.63199e-23
 44 2.90171e-21 2.9584e-21 1.60021e-23
 45 2.92679e-21 2.95769e-21 1.5662e-23
 46 3.12857e-21 2.96141e-21 1.57558e-23
 47 3.0396e-21 2.96307e-21 1.55082e-23
 48 2.96728e-21 2.96316e-21 1.51854e-23
 49 2.83777e-21 2.9606e-21 1.50895e-23
 50 2.69486e-21 2.95529e-21 1.56958e-23
 51 2.90415e-21 2.95428e-21 1.542e-23
 52 3.01905e-21 2.95553e-21 1.51737e-23
 53 2.7525e-21 2.9517e-21 1.53634e-23
 54 2.78542e-21 2.94862e-21 1.53843e-23
 55 2.81835e-21 2.94625e-21 1.52859e-23
 56 2.8646e-21 2.94479e-21 1.50823e-23
 57 2.93924e-21 2.9447e-21 1.4818e-23
 58 3.06956e-21 2.94685e-21 1.47181e-23
 59 2.96346e-21 2.94713e-21 1.44713e-23
 60 2.9011e-21 2.94636e-21 1.42504e-23
 61 2.87174e-21 2.94514e-21 1.40692e-23
 62 2.86586e-21 2.94386e-21 1.39003e-23
 63 2.92578e-21 2.94357e-21 1.36826e-23
 64 3.05927e-21 2.94538e-21 1.35877e-23
 65 2.91334e-21 2.94489e-21 1.33876e-23
 66 2.81394e-21 2.9429e-21 1.3331e-23
 67 2.9631e-21 2.94321e-21 1.31354e-23
 68 2.78088e-21 2.94082e-21 1.31574e-23
 69 2.76392e-21 2.93825e-21 1.32141e-23
 70 3.05815e-21 2.93997e-21 1.31359e-23
 71 2.811e-21 2.93815e-21 1.30759e-23
 72 2.82096e-21 2.93652e-21 1.29951e-23
 73 2.91314e-21 2.9362e-21 1.28211e-23
 74 3.08096e-21 2.93816e-21 1.27962e-23
 75 3.09373e-21 2.94023e-21 1.27926e-23
 76 2.82593e-21 2.93873e-21 1.27124e-23
 77 2.82304e-21 2.93723e-21 1.26357e-23
 78 3.11021e-21 2.93944e-21 1.26669e-23
 79 3.01729e-21 2.94043e-21 1.25448e-23
 80 2.99326e-21 2.94109e-21 1.24054e-23
 81 2.87969e-21 2.94033e-21 1.22753e-23
 82 2.92863e-21 2.94019e-21 1.21265e-23
 83 2.97268e-21 2.94058e-21 1.19867e-23
 84 2.92799e-21 2.94043e-21 1.18449e-23
 85 2.99288e-21 2.94105e-21 1.17216e-23
 86 2.97976e-21 2.9415e-21 1.1594e-23
 87 2.94828e-21 2.94158e-21 1.1461e-23
 88 2.81261e-21 2.94011e-21 1.14241e-23
 89 2.90745e-21 2.93974e-21 1.13016e-23
 90 2.6125e-21 2.93611e-21 1.17464e-23
 91 2.98485e-21 2.93664e-21 1.16295e-23
 92 3.03622e-21 2.93773e-21 1.15533e-23
 93 2.95168e-21 2.93788e-21 1.14301e-23
 94 2.9089e-21 2.93757e-21 1.13126e-23
 95 2.90162e-21 2.93719e-21 1.11999e-23
 96 2.99024e-21 2.93774e-21 1.10968e-23
 97 2.80516e-21 2.93638e-21 1.10663e-23
 98 3.01457e-21 2.93717e-21 1.09821e-23
 99 3.01217e-21 2.93793e-21 1.08973e-23
 100 2.76206e-21 2.93617e-21 1.09293e-23
