 1 1.68612e-20 1.68612e-20 0
 2 1.72058e-20 1.70335e-20 1.21824e-22
 3 1.61655e-20 1.67442e-20 2.49814e-22
 4 1.67746e-20 1.67518e-20 1.87476e-22
 5 1.59674e-20 1.65949e-20 2.05385e-22
 6 1.68877e-20 1.66437e-20 1.76857e-22
 7 1.66398e-20 1.66431e-20 1.51592e-22
 8 1.70186e-20 1.66901e-20 1.39721e-22
 9 1.67854e-20 1.67007e-20 1.24597e-22
 10 1.6558e-20 1.66864e-20 1.12951e-22
 11 1.58653e-20 1.66118e-20 1.24937e-22
 12 1.63432e-20 1.65894e-20 1.16512e-22
 13 1.75381e-20 1.66624e-20 1.28388e-22
 14 1.62261e-20 1.66312e-20 1.2294e-22
 15 1.67164e-20 1.66369e-20 1.14876e-22
 16 1.68175e-20 1.66482e-20 1.08249e-22
 17 1.66622e-20 1.6649e-20 1.01884e-22
 18 1.71811e-20 1.66786e-20 1.0042e-22
 19 1.61143e-20 1.66489e-20 9.94298e-23
 20 1.49433e-20 1.65636e-20 1.25821e-22
 21 1.68986e-20 1.65795e-20 1.20837e-22
 22 1.7681e-20 1.66296e-20 1.25288e-22
 23 1.66714e-20 1.66314e-20 1.19854e-22
 24 1.66223e-20 1.6631e-20 1.14861e-22
 25 1.66487e-20 1.66317e-20 1.10268e-22
 26 1.60767e-20 1.66104e-20 1.08074e-22
 27 1.71012e-20 1.66286e-20 1.05589e-22
 28 1.64532e-20 1.66223e-20 1.02003e-22
 29 1.63919e-20 1.66144e-20 9.87949e-23
 30 1.70144e-20 1.66277e-20 9.63975e-23
 31 1.72707e-20 1.66484e-20 9.54932e-23
 32 1.61392e-20 1.66325e-20 9.38254e-23
 33 1.69345e-20 1.66417e-20 9.14275e-23
 34 1.6656e-20 1.66421e-20 8.87394e-23
 35 1.60222e-20 1.66244e-20 8.79539e-23
 36 1.6275e-20 1.66147e-20 8.60444e-23
 37 1.73209e-20 1.66338e-20 8.58095e-23
 38 1.6382e-20 1.66271e-20 8.38067e-23
 39 1.61663e-20 1.66153e-20 8.24866e-23
 40 1.6495e-20 1.66123e-20 8.04793e-23
 41 1.70895e-20 1.6624e-20 7.93535e-23
 42 1.68422e-20 1.66292e-20 7.7634e-23
 43 1.60151e-20 1.66149e-20 7.71309e-23
 44 1.62537e-20 1.66067e-20 7.58134e-23
 45 1.66026e-20 1.66066e-20 7.41287e-23
 46 1.6964e-20 1.66143e-20 7.29233e-23
 47 1.63873e-20 1.66095e-20 7.15316e-23
 48 1.65703e-20 1.66087e-20 7.0046e-23
 49 1.66416e-20 1.66094e-20 6.86197e-23
 50 1.63511e-20 1.66042e-20 6.74414e-23
 51 1.7226e-20 1.66164e-20 6.72122e-23
 52 1.63535e-20 1.66113e-20 6.61096e-23
 53 1.75532e-20 1.66291e-20 6.72083e-23
 54 1.65038e-20 1.66268e-20 6.60038e-23
 55 1.62213e-20 1.66194e-20 6.52142e-23
 56 1.62322e-20 1.66125e-20 6.44151e-23
 57 1.64368e-20 1.66094e-20 6.33587e-23
 58 1.69914e-20 1.6616e-20 6.26077e-23
 59 1.70658e-20 1.66236e-20 6.2009e-23
 60 1.62712e-20 1.66178e-20 6.12531e-23
 61 1.61722e-20 1.66105e-20 6.06828e-23
 62 1.64167e-20 1.66073e-20 5.97845e-23
 63 1.70665e-20 1.66146e-20 5.92782e-23
 64 1.67834e-20 1.66173e-20 5.84106e-23
 65 1.57056e-20 1.66032e-20 5.91718e-23
 66 1.70097e-20 1.66094e-20 5.85949e-23
 67 1.65725e-20 1.66088e-20 5.77229e-23
 68 1.62075e-20 1.66029e-20 5.7175e-23
 69 1.73158e-20 1.66133e-20 5.72722e-23
 70 1.65094e-20 1.66118e-20 5.64732e-23
 71 1.67087e-20 1.66132e-20 5.56943e-23
 72 1.6134e-20 1.66065e-20 5.5317e-23
 73 1.58671e-20 1.65964e-20 5.54787e-23
 74 1.61755e-20 1.65907e-20 5.50197e-23
 75 1.75852e-20 1.66039e-20 5.58611e-23
 76 1.73885e-20 1.66143e-20 5.60719e-23
 77 1.63124e-20 1.66103e-20 5.54805e-23
 78 1.60043e-20 1.66026e-20 5.53106e-23
 79 1.61578e-20 1.65969e-20 5.48962e-23
 80 1.71067e-20 1.66033e-20 5.45786e-23
 81 1.60363e-20 1.65963e-20 5.43518e-23
 82 1.68257e-20 1.65991e-20 5.37609e-23
 83 1.65941e-20 1.65991e-20 5.31133e-23
 84 1.70734e-20 1.66047e-20 5.27803e-23
 85 1.56599e-20 1.65936e-20 5.33169e-23
 86 1.68618e-20 1.65967e-20 5.27881e-23
 87 1.69359e-20 1.66006e-20 5.23252e-23
 88 1.59192e-20 1.65929e-20 5.23004e-23
 89 1.71269e-20 1.65989e-20 5.20558e-23
 90 1.72702e-20 1.66063e-20 5.20092e-23
 91 1.60203e-20 1.65999e-20 5.18348e-23
 92 1.65073e-20 1.65989e-20 5.12812e-23
 93 1.59952e-20 1.65924e-20 5.1139e-23
 94 1.63162e-20 1.65894e-20 5.06793e-23
 95 1.69657e-20 1.65934e-20 5.03003e-23
 96 1.68924e-20 1.65965e-20 4.98727e-23
 97 1.66062e-20 1.65966e-20 4.93587e-23
 98 1.71396e-20 1.66022e-20 4.9165e-23
 99 1.60379e-20 1.65965e-20 4.89976e-23
 100 1.61403e-20 1.65919e-20 4.87194e-23
