0.506394 0 0
0.505419 0.000975434 1
0.506531 0.00124642 2
0.50366 0.00300341 3
0.502191 0.00275126 4
0.500854 0.0026139 5
0.503536 0.00347441 6
0.504052 0.00305291 7
0.503583 0.00273295 8
0.501214 0.00340415 9
0.499985 0.00331548 10
0.50016 0.00303163 11
0.500513 0.00281098 12
0.500319 0.00260967 13
0.500069 0.00244235 14
0.502089 0.00305001 15
0.501955 0.00286812 16
0.50203 0.00270512 17
0.50241 0.00258682 18
0.502239 0.00245996 19
0.502193 0.00234034 20
0.502628 0.00227343 21
0.501909 0.00228835 22
0.501397 0.00224989 23
0.501469 0.00215921 24
0.500565 0.00226315 25
0.500407 0.00218344 26
0.500215 0.0021127 27
0.500182 0.00203881 28
0.500143 0.00197007 29
0.499822 0.00193239 30
0.499685 0.00187603 31
0.499734 0.00181896 32
0.499716 0.00176474 33
0.500207 0.0017823 34
0.500321 0.00173589 35
0.500405 0.0016904 36
0.500574 0.00165397 37
0.500453 0.00161558 38
0.500522 0.00157619 39
0.500891 0.00158104 40
0.501175 0.00156888 41
0.501354 0.00154233 42
0.501247 0.00151063 43
0.501008 0.00149589 44
0.501151 0.00146997 45
0.501207 0.00143943 46
0.501334 0.00141484 47
0.501198 0.0013923 48
0.501583 0.00141746 49
0.501586 0.00138939 50
0.501462 0.001368 51
0.501321 0.00134934 52
0.501434 0.00132893 53
0.501337 0.00130813 54
0.501292 0.00128536 55
0.501591 0.00129766 56
0.501867 0.0013045 57
0.501889 0.00128239 58
0.501892 0.00126084 59
0.502039 0.00124871 60
0.50228 0.0012519 61
0.502342 0.00123343 62
0.502278 0.00121571 63
0.502368 0.00120021 64
0.502462 0.00118565 65
0.502576 0.00117338 66
0.502263 0.00119766 67
0.502119 0.00118891 68
0.502078 0.00117254 69
0.502065 0.00115597 70
0.501637 0.00121758 71
0.501591 0.00120166 72
0.501591 0.00118531 73
0.501622 0.00116982 74
0.501501 0.00116064 75
0.501553 0.00114663 76
0.501685 0.00113951 77
0.501712 0.00112533 78
0.501896 0.00112621 79
0.501825 0.00111448 80
0.50158 0.00112763 81
0.501557 0.00111419 82
0.501375 0.00111586 83
0.501241 0.00111073 84
0.501197 0.00109864 85
0.501336 0.00109486 86
0.501387 0.00108355 87
0.501342 0.00107226 88
0.501367 0.00106056 89
0.501434 0.00105099 90
0.501335 0.00104414 91
0.501397 0.00103467 92
0.501369 0.00102399 93
0.501288 0.00101635 94
0.501285 0.00100571 95
0.501435 0.00100652 96
0.501277 0.00100858 97
0.50149 0.00102079 98
0.501438 0.00101189 99
