 1 3.2883e-21 3.2883e-21 0
 2 3.28794e-21 3.28812e-21 1.28065e-25
 3 3.2867e-21 3.28764e-21 3.96656e-25
 4 3.2873e-21 3.28756e-21 3.06828e-25
 5 3.28796e-21 3.28764e-21 2.5553e-25
 6 3.28909e-21 3.28788e-21 3.07202e-25
 7 3.28717e-21 3.28778e-21 2.79443e-25
 8 3.28675e-21 3.28765e-21 2.72251e-25
 9 3.28762e-21 3.28765e-21 2.42027e-25
 10 3.28821e-21 3.2877e-21 2.24252e-25
 11 3.28738e-21 3.28767e-21 2.05724e-25
 12 3.2878e-21 3.28768e-21 1.88838e-25
 13 3.28763e-21 3.28768e-21 1.74358e-25
 14 3.28728e-21 3.28765e-21 1.64207e-25
 15 3.28814e-21 3.28768e-21 1.56488e-25
 16 3.28756e-21 3.28768e-21 1.46906e-25
 17 3.28731e-21 3.28766e-21 1.3983e-25
 18 3.28811e-21 3.28768e-21 1.34359e-25
 19 3.28747e-21 3.28767e-21 1.27726e-25
 20 3.28772e-21 3.28767e-21 1.21369e-25
 21 3.28783e-21 3.28768e-21 1.15823e-25
 22 3.28722e-21 3.28766e-21 1.12422e-25
 23 3.28747e-21 3.28765e-21 1.0782e-25
 24 3.28748e-21 3.28764e-21 1.03561e-25
 25 3.28753e-21 3.28764e-21 9.95224e-26
 26 3.28735e-21 3.28763e-21 9.63313e-26
 27 3.2869e-21 3.2876e-21 9.64574e-26
 28 3.28765e-21 3.2876e-21 9.30265e-26
 29 3.28738e-21 3.2876e-21 9.01301e-26
 30 3.28752e-21 3.28759e-21 8.7157e-26
 31 3.28725e-21 3.28758e-21 8.50513e-26
 32 3.28768e-21 3.28759e-21 8.24522e-26
 33 3.28762e-21 3.28759e-21 7.99593e-26
 34 3.28709e-21 3.28757e-21 7.89045e-26
 35 3.28729e-21 3.28756e-21 7.70575e-26
 36 3.28834e-21 3.28759e-21 7.78668e-26
 37 3.28781e-21 3.28759e-21 7.60067e-26
 38 3.28626e-21 3.28756e-21 8.16335e-26
 39 3.2871e-21 3.28754e-21 8.03738e-26
 40 3.28796e-21 3.28756e-21 7.90404e-26
 41 3.28736e-21 3.28755e-21 7.72588e-26
 42 3.2872e-21 3.28754e-21 7.5875e-26
 43 3.28701e-21 3.28753e-21 7.51302e-26
 44 3.2877e-21 3.28753e-21 7.35261e-26
 45 3.28708e-21 3.28752e-21 7.25671e-26
 46 3.28763e-21 3.28753e-21 7.10286e-26
 47 3.28832e-21 3.28754e-21 7.15143e-26
 48 3.28712e-21 3.28753e-21 7.05702e-26
 49 3.28809e-21 3.28755e-21 7.0047e-26
 50 3.28609e-21 3.28752e-21 7.4413e-26
 51 3.28786e-21 3.28752e-21 7.32571e-26
 52 3.28779e-21 3.28753e-21 7.2024e-26
 53 3.28657e-21 3.28751e-21 7.29197e-26
 54 3.2889e-21 3.28754e-21 7.59843e-26
 55 3.28605e-21 3.28751e-21 7.92497e-26
 56 3.28692e-21 3.2875e-21 7.85292e-26
 57 3.28725e-21 3.28749e-21 7.72768e-26
 58 3.2874e-21 3.28749e-21 7.59605e-26
 59 3.28631e-21 3.28747e-21 7.7267e-26
 60 3.28705e-21 3.28747e-21 7.62966e-26
 61 3.28643e-21 3.28745e-21 7.69237e-26
 62 3.28831e-21 3.28746e-21 7.69258e-26
 63 3.28683e-21 3.28745e-21 7.63655e-26
 64 3.28703e-21 3.28745e-21 7.54549e-26
 65 3.28733e-21 3.28744e-21 7.43144e-26
 66 3.28764e-21 3.28745e-21 7.32459e-26
 67 3.28701e-21 3.28744e-21 7.24408e-26
 68 3.28751e-21 3.28744e-21 7.1382e-26
 69 3.2877e-21 3.28744e-21 7.04493e-26
 70 3.2873e-21 3.28744e-21 6.94752e-26
 71 3.28716e-21 3.28744e-21 6.86141e-26
 72 3.28714e-21 3.28743e-21 6.77872e-26
 73 3.28747e-21 3.28743e-21 6.68602e-26
 74 3.2879e-21 3.28744e-21 6.62492e-26
 75 3.28665e-21 3.28743e-21 6.62102e-26
 76 3.28689e-21 3.28742e-21 6.57199e-26
 77 3.28825e-21 3.28743e-21 6.57335e-26
 78 3.28643e-21 3.28742e-21 6.61307e-26
 79 3.28681e-21 3.28741e-21 6.57463e-26
 80 3.28717e-21 3.28741e-21 6.49978e-26
 81 3.28759e-21 3.28741e-21 6.42337e-26
 82 3.2866e-21 3.2874e-21 6.42076e-26
 83 3.2869e-21 3.2874e-21 6.37165e-26
 84 3.28709e-21 3.28739e-21 6.30625e-26
 85 3.28681e-21 3.28739e-21 6.26924e-26
 86 3.28799e-21 3.28739e-21 6.23575e-26
 87 3.28612e-21 3.28738e-21 6.3347e-26
 88 3.28684e-21 3.28737e-21 6.29248e-26
 89 3.28679e-21 3.28737e-21 6.25583e-26
 90 3.28723e-21 3.28736e-21 6.18801e-26
 91 3.28757e-21 3.28737e-21 6.12404e-26
 92 3.28693e-21 3.28736e-21 6.07544e-26
 93 3.28891e-21 3.28738e-21 6.23368e-26
 94 3.28579e-21 3.28736e-21 6.39295e-26
 95 3.28789e-21 3.28737e-21 6.34957e-26
 96 3.28706e-21 3.28736e-21 6.29155e-26
 97 3.28785e-21 3.28737e-21 6.24691e-26
 98 3.28713e-21 3.28737e-21 6.18802e-26
 99 3.28789e-21 3.28737e-21 6.14832e-26
 100 3.28751e-21 3.28737e-21 6.08834e-26
