0 -0.783874 0.00561214
1 -0.785569 0.00506191
2 -0.784916 0.00448089
3 -0.787091 0.0045255
4 -0.784508 0.00422485
5 -0.785128 0.00478995
6 -0.782679 0.00496767
7 -0.783744 0.00581043
8 -0.782828 0.00640949
9 -0.785698 0.00602763
10 -0.784293 0.00515205
11 -0.783538 0.00558537
12 -0.783856 0.00481198
13 -0.776069 0.00501152
14 -0.783016 0.00500753
15 -0.780776 0.00476479
16 -0.780338 0.00430667
17 -0.778617 0.00405687
18 -0.779079 0.00403821
19 -0.781062 0.00433527
20 -0.779168 0.00369559
21 -0.779459 0.00452218
22 -0.78334 0.00367391
23 -0.788651 0.0033519
24 -0.786757 0.00357401
25 -0.785873 0.0036093
26 -0.785402 0.00377795
27 -0.785203 0.00390225
28 -0.78318 0.00440696
29 -0.783486 0.00467636
30 -0.786496 0.0050098
31 -0.784296 0.00535878
32 -0.782921 0.00579575
33 -0.779997 0.00557362
34 -0.781641 0.00581466
35 -0.781026 0.00530821
36 -0.780691 0.00470471
37 -0.782115 0.00446236
38 -0.783011 0.00487748
39 -0.782716 0.00410196
40 -0.780255 0.00378722
41 -0.77889 0.00386558
42 -0.778786 0.00441024
43 -0.77631 0.00509797
44 -0.779159 0.0048608
45 -0.775416 0.0040948
46 -0.776499 0.00394067
47 -0.776736 0.00487939
48 -0.77559 0.00438709
49 -0.776367 0.00478555
50 -0.777916 0.00423444
51 -0.781495 0.00514473
52 -0.785654 0.00373141
53 -0.784663 0.00301037
54 -0.78435 0.00288599
55 -0.780823 0.00387718
56 -0.778277 0.00435233
57 -0.780233 0.00343555
58 -0.784564 0.0039827
59 -0.784169 0.0028808
60 -0.787271 0.00236579
61 -0.787411 0.00261224
62 -0.782107 0.00284248
63 -0.782917 0.00317446
64 -0.782905 0.0024552
65 -0.783533 0.00287114
66 -0.786965 0.002554
67 -0.786777 0.00253209
68 -0.785776 0.00264003
69 -0.787693 0.00272906
70 -0.783181 0.00339622
71 -0.778838 0.00346424
72 -0.779308 0.00250222
73 -0.775379 0.00217665
74 -0.776038 0.00302497
75 -0.775247 0.00278545
76 -0.777206 0.00357162
77 -0.774786 0.00358083
78 -0.778106 0.00298332
79 -0.779913 0.00388936
80 -0.785106 0.00432329
81 -0.782814 0.00407565
82 -0.782017 0.00379909
83 -0.783235 0.00368239
84 -0.780975 0.00407031
85 -0.784749 0.00447138
86 -0.784272 0.00346917
87 -0.78379 0.00368683
88 -0.783064 0.0031812
