1.54098 0 0
1.52772 0.0132591 1
1.23438 0.293442 2
1.26642 0.209954 3
1.24308 0.164295 4
1.19901 0.1412 5
1.12808 0.138826 6
1.18153 0.131574 7
1.14007 0.123224 8
1.0494 0.142719 9
1.07313 0.131257 10
1.017 0.132313 11
0.980457 0.127079 12
1.02251 0.124941 13
1.05537 0.120868 14
1.0505 0.113166 15
1.07233 0.108518 16
1.06986 0.102342 17
1.09615 0.100313 18
1.08918 0.0954205 19
1.11169 0.093513 20
1.08802 0.0922482 21
1.10446 0.0896649 22
1.12087 0.0874017 23
1.12092 0.0838327 24
1.10042 0.0831122 25
1.10212 0.0799928 26
1.10278 0.0770858 27
1.11452 0.0753 28
1.12605 0.0736553 29
1.1271 0.0712475 30
1.12167 0.0691987 31
1.11463 0.0674367 32
1.11014 0.0655772 33
1.12289 0.0649399 34
1.13396 0.0640726 35
1.10787 0.0675554 36
1.09431 0.0671381 37
1.09464 0.0653948 38
1.1065 0.0648321 39
1.09766 0.0638459 40
1.1028 0.0625185 41
1.09615 0.0614083 42
1.10492 0.060635 43
1.09727 0.0597641 44
1.10714 0.0592782 45
1.11639 0.0587358 46
1.1089 0.0579851 47
1.10603 0.056862 48
1.09174 0.057517 49
1.10101 0.0571353 50
1.10269 0.0560511 51
1.09256 0.0559094 52
1.07371 0.058013 53
1.08095 0.0574073 54
1.06191 0.0595024 55
1.0468 0.0603704 56
1.03132 0.0613057 57
1.02155 0.0610447 58
1.03068 0.0607092 59
1.03896 0.0602764 60
1.04743 0.059899 61
1.04166 0.0592223 62
1.04954 0.0588196 63
1.03396 0.0599661 64
1.03757 0.0591604 65
1.0434 0.0585618 66
1.04937 0.0580021 67
1.04927 0.0571554 68
1.05454 0.0565793 69
1.05578 0.0557904 70
1.06292 0.0554717 71
1.06865 0.0550064 72
1.07542 0.0546783 73
1.08168 0.0543061 74
1.0809 0.0535924 75
1.08559 0.0530992 76
1.09132 0.0527256 77
1.08056 0.0531545 78
1.08623 0.0527916 79
1.09085 0.0523398 80
1.08256 0.0523577 81
1.0768 0.0520428 82
1.07402 0.0514943 83
1.07894 0.0511223 84
1.08409 0.0507854 85
1.08045 0.0503296 86
1.08593 0.0500544 87
1.088 0.0495323 88
1.09111 0.0490774 89
1.0795 0.0499043 90
1.08241 0.0494448 91
1.08384 0.048931 92
1.08899 0.0486814 93
1.08151 0.0487447 94
1.08132 0.0482346 95
1.08018 0.0477484 96
1.07282 0.0478287 97
1.06915 0.0474849 98
1.06218 0.0475215 99
