19.9457 0 0
18.2916 1.65405 1
16.6039 1.93917 2
16.3894 1.38787 3
16.0364 1.13151 4
16.1867 0.936021 5
15.9984 0.813183 6
16.0165 0.70447 7
15.7273 0.685282 8
15.7375 0.613019 9
15.5946 0.572592 10
15.25 0.626078 11
15.2871 0.577099 12
15.2666 0.534682 13
15.2622 0.497782 14
15.3959 0.484456 15
15.5058 0.468146 16
15.4383 0.446503 17
15.4571 0.422769 18
15.4157 0.403207 19
15.269 0.410601 20
15.0638 0.442019 21
15.06 0.422381 22
15.1796 0.421737 23
15.3567 0.44159 24
15.2955 0.428659 25
15.3369 0.414544 26
15.2926 0.401917 27
15.3272 0.389359 28
15.2814 0.37894 29
15.2421 0.368615 30
15.1837 0.36165 31
15.2408 0.35514 32
15.3284 0.355489 33
15.3997 0.352478 34
15.424 0.343404 35
15.4054 0.334511 36
15.3236 0.335699 37
15.2342 0.33898 38
15.2701 0.332339 39
15.2375 0.325764 40
15.227 0.318088 41
15.1962 0.312127 42
15.1422 0.309695 43
15.0861 0.307892 44
15.1045 0.301691 45
15.1189 0.295551 46
15.0105 0.308973 47
14.9785 0.304281 48
15.0083 0.299613 49
14.9654 0.296793 50
15.0056 0.293798 51
14.9669 0.290797 52
14.9978 0.287029 53
14.9588 0.284445 54
14.9109 0.283405 55
14.9053 0.278444 56
14.9128 0.273705 57
14.9069 0.269091 58
14.9337 0.265921 59
14.9089 0.262698 60
14.9132 0.25846 61
14.9413 0.25588 62
14.94 0.251854 63
15.0429 0.268456 64
15.0621 0.265056 65
15.0363 0.26234 66
15.0306 0.258516 67
15.024 0.254828 68
15.0223 0.251167 69
15.0133 0.247768 70
15.047 0.246625 71
15.0395 0.243339 72
15.0299 0.240222 73
15.0812 0.242492 74
15.133 0.24482 75
15.1443 0.241885 76
15.1477 0.238787 77
15.1713 0.236923 78
15.1611 0.234166 79
15.1563 0.231306 80
15.1823 0.229949 81
15.1543 0.228889 82
15.1521 0.226158 83
15.157 0.223534 84
15.1289 0.222691 85
15.1648 0.223022 86
15.1006 0.229639 87
15.1227 0.228121 88
15.1114 0.225853 89
15.115 0.223386 90
15.0787 0.223906 91
15.118 0.224931 92
15.1211 0.222548 93
15.0891 0.22251 94
15.0806 0.220345 95
15.0698 0.218325 96
15.0932 0.217346 97
15.0789 0.215613 98
15.0817 0.213464 99
