-9.41951e-22 1.78499e-29 1
-9.47679e-22 4.05035e-24 2
-9.38707e-22 7.80765e-24 3
-9.3518e-22 6.6046e-24 4
-9.35663e-22 5.30135e-24 5
-9.34352e-22 4.57716e-24 6
-9.36802e-22 4.5321e-24 7
-9.36773e-22 3.96568e-24 8
-9.36831e-22 3.52546e-24 9
-9.39566e-22 4.09884e-24 10
-9.39013e-22 3.76326e-24 11
-9.38603e-22 3.47194e-24 12
-9.39171e-22 3.251e-24 13
-9.39337e-22 3.02303e-24 14
-9.39698e-22 2.84294e-24 15
-9.39429e-22 2.67799e-24 16
-9.38053e-22 2.85186e-24 17
-9.36871e-22 2.92826e-24 18
-9.3691e-22 2.7744e-24 19
-9.36178e-22 2.73058e-24 20
-9.36784e-22 2.66702e-24 21
-9.36552e-22 2.55591e-24 22
-9.36191e-22 2.4702e-24 23
-9.36508e-22 2.38754e-24 24
-9.36754e-22 2.30466e-24 25
-9.36886e-22 2.21984e-24 26
-9.37302e-22 2.17614e-24 27
-9.37677e-22 2.13051e-24 28
-9.38169e-22 2.11322e-24 29
-9.39168e-22 2.26636e-24 30
-9.39768e-22 2.27132e-24 31
-9.39906e-22 2.20454e-24 32
-9.39557e-22 2.16513e-24 33
-9.39979e-22 2.1421e-24 34
-9.39824e-22 2.0865e-24 35
-9.39684e-22 2.03324e-24 36
-9.3972e-22 1.97862e-24 37
-9.39757e-22 1.92689e-24 38
-9.39752e-22 1.87749e-24 39
-9.39834e-22 1.83233e-24 40
-9.39543e-22 1.81059e-24 41
-9.39483e-22 1.76846e-24 42
-9.39405e-22 1.72907e-24 43
-9.39514e-22 1.69322e-24 44
-9.39343e-22 1.66426e-24 45
-9.39676e-22 1.6611e-24 46
-9.3978e-22 1.62899e-24 47
-9.39563e-22 1.60939e-24 48
-9.39413e-22 1.58348e-24 49
-9.39456e-22 1.55239e-24 50
