3.59685e+08 -nan 1
3.58556e+08 798250 2
3.56979e+08 1.39342e+06 3
3.57186e+08 1.06031e+06 4
3.56985e+08 866991 5
3.57041e+08 724297 6
3.56248e+08 961875 7
3.55776e+08 950062 8
3.55649e+08 852933 9
3.55485e+08 783384 10
3.55953e+08 840713 11
3.55983e+08 771193 12
3.56288e+08 769820 13
3.56291e+08 714837 14
3.5668e+08 765905 15
3.56669e+08 718123 16
3.56695e+08 676353 17
3.56576e+08 649049 18
3.56326e+08 661313 19
3.56308e+08 628496 20
3.56205e+08 607062 21
3.55979e+08 619830 22
3.55969e+08 592967 23
3.56095e+08 581456 24
3.56009e+08 564449 25
3.56052e+08 544355 26
3.55981e+08 528793 27
3.56093e+08 521580 28
3.55938e+08 525976 29
3.5589e+08 510688 30
3.55653e+08 546209 31
3.55558e+08 537435 32
3.55619e+08 524627 33
3.55651e+08 510178 34
3.55703e+08 498276 35
3.55702e+08 484438 36
3.55904e+08 511809 37
3.55764e+08 517021 38
3.55934e+08 530965 39
3.55783e+08 538845 40
3.5576e+08 526182 41
3.55928e+08 539657 42
3.55985e+08 530159 43
3.55914e+08 522825 44
3.55884e+08 512056 45
3.55855e+08 501758 46
3.5594e+08 498120 47
3.55899e+08 489383 48
3.55915e+08 479659 49
3.55784e+08 487616 50
